"","x"
"28285","RP11-410N8.1"
"28286","AC007952.5"
"28287","TLE1P1"
"28288","AP001465.5"
"28289","RP13-57D9.3"
"28290","LL22NC03-23C6.15"
"28291","AC097713.3"
"28292","RP11-125K10.5"
"28293","MTND1P11"
"28294","RP11-489C13.1"
"28295","HNRNPA1P21"
"28296","PPIAP19"
"28297","RP1-40E16.11"
"28298","AC121251.1"
"28299","RP1-317E23.3"
"28300","AC091770.3"
"28301","RP11-244N9.6"
"28302","GEMIN8P4"
"28303","RP4-656G21.1"
"28304","RP11-455B2.9"
"28305","MTND2P25"
"28306","SNX19P1"
"28307","RP11-363H12.1"
"28308","RP13-60M5.2"
"28309","RP11-104D3.1"
"28310","RP11-345I18.6"
"28311","RP11-342M1.3"
"28312","TCEB1P14"
"28313","CTA-415G2.2"
"28314","RPL5P27"
"28315","PTPN2P1"
"28316","OR2M3"
"28317","AL022341.3"
"28318","RNF144A-AS1"
"28319","RP4-724E13.2"
"28320","RP11-778D9.4"
"28321","AC016717.1"
"28322","AC007967.2"
"28323","C1orf143"
"28324","AC073091.2"
"28325","RPL7AL2"
"28326","HYALP1"
"28327","OFD1P17"
"28328","NLGN1-AS1"
"28329","LINC00693"
"28330","RP11-541F9.2"
"28331","RP11-367F23.1"
"28332","AL390877.1"
"28333","ATF4P3"
"28334","NPM1P30"
"28335","LINC00578"
"28336","AC074363.1"
"28337","HCG11"
"28338","NACAP1"
"28339","AC016908.1"
"28340","AC074019.1"
"28341","RP11-219C24.10"
"28342","RP11-124I4.2"
"28343","GAPDHP1"
"28344","GLRXP"
"28345","AP001476.4"
"28346","AC073271.1"
"28347","EFCAB14-AS1"
"28348","GS1-304P7.2"
"28349","RP11-85G21.1"
"28350","TTTY17A"
"28351","MOB1AP1"
"28352","AC093495.4"
"28353","RP11-436G20.1"
"28354","UBBP2"
"28355","RP11-111E2.1"
"28356","AC012442.6"
"28357","COL6A4P2"
"28358","MT-ATP8"
"28359","RP11-323I1.1"
"28360","AC010141.6"
"28361","AC136604.1"
"28362","RP11-127L20.3"
"28363","AC073218.2"
"28364","RP11-350G8.7"
"28365","RP5-1125A11.1"
"28366","RP11-513G11.2"
"28367","AC106874.1"
"28368","RP3-508I15.9"
"28369","ARMCX3-AS1"
"28370","AC112518.3"
"28371","ORM2"
"28372","RP11-367B6.2"
"28373","KATNBL1P6"
"28374","LYPLA2P1"
"28375","AP000593.5"
"28376","PCAT6"
"28377","RP4-640E24.1"
"28378","RP11-132M7.3"
"28379","RP11-445P17.6"
"28380","RP11-220I1.4"
"28381","RP4-686C3.7"
"28382","BMS1P17"
"28383","LINC00392"
"28384","TTTY4C"
"28385","C19orf24"
"28386","RPL7P55"
"28387","RP11-186N15.3"
"28388","RP11-10F11.2"
"28389","OR4K6P"
"28390","AC016734.2"
"28391","OR2S1P"
"28392","RP11-255G21.1"
"28393","GS1-204I12.1"
"28394","GAPDHP45"
"28395","CTD-2555K7.4"
"28396","CYP4F29P"
"28397","GUSBP11"
"28398","RP11-522L3.5"
"28399","RP11-235C23.5"
"28400","AP001610.5"
"28401","SPATA2P1"
"28402","RP11-358M14.2"
"28403","AC008753.6"
"28404","RP11-685N3.1"
"28405","RP11-109G10.2"
"28406","RP11-206L10.2"
"28407","RP11-516A11.1"
"28408","AC097495.3"
"28409","RP11-730A19.5"
"28410","RPL17P43"
"28411","AC024028.1"
"28412","AC073063.10"
"28413","OR9H1P"
"28414","RP11-804H8.5"
"28415","RP5-845O24.8"
"28416","AMD1P1"
"28417","RP5-1043L13.1"
"28418","CTB-20D2.1"
"28419","RP11-1148L6.5"
"28420","RP11-12D5.4"
"28421","FTLP17"
"28422","EFCAB14P1"
"28423","RPS26P4"
"28424","RP11-148G20.1"
"28425","AC018832.1"
"28426","RP11-537H15.3"
"28427","RP11-184A2.2"
"28428","RP11-552J9.9"
"28429","BX322559.3"
"28430","AC113617.1"
"28431","RP11-365F18.1"
"28432","RP11-503C24.3"
"28433","AC015971.2"
"28434","SAR1P1"
"28435","RP1-90J20.2"
"28436","RP11-18B3.3"
"28437","RP11-524L6.2"
"28438","AC106873.4"
"28439","TXNDC12-AS1"
"28440","RP11-85L21.4"
"28441","RP11-497K15.1"
"28442","AC012497.2"
"28443","RPS20P25"
"28444","RP11-520B13.4"
"28445","AC010891.2"
"28446","AC016697.2"
"28447","ITPKB-IT1"
"28448","FAM197Y7"
"28449","AC007040.6"
"28450","RP5-1125A11.4"
"28451","AC068039.4"
"28452","AC011995.3"
"28453","RP11-343J18.1"
"28454","LINC01004"
"28455","RP11-216B9.6"
"28456","RP1-224A6.3"
"28457","HMGN2P25"
"28458","RP4-575N6.2"
"28459","AC079154.1"
"28460","RP11-251M1.1"
"28461","RP11-563N6.6"
"28462","AP001468.58"
"28463","RP4-800M22.1"
"28464","RP1-111D6.3"
"28465","CCT6P1"
"28466","TCEB1P24"
"28467","CDY4P"
"28468","RP4-625H18.2"
"28469","AC024937.2"
"28470","AC010733.4"
"28471","PTMAP1"
"28472","RP11-549L6.3"
"28473","CTSLP3"
"28474","RP4-735C1.6"
"28475","AC005013.5"
"28476","LINC00687"
"28477","RP4-633I8.4"
"28478","RP11-402L1.11"
"28479","RP5-1091N2.9"
"28480","RP5-859M6.1"
"28481","RP11-15B24.5"
"28482","ARL5AP3"
"28483","DHFRP2"
"28484","OR7E23P"
"28485","AC004951.6"
"28486","RP5-864K19.4"
"28487","RP11-400N13.2"
"28488","RP5-859I17.2"
"28489","TSTD3"
"28490","MTND5P6"
"28491","RP11-173B14.4"
"28492","UGT1A2P"
"28493","AC073052.1"
"28494","RP1-154J13.3"
"28495","SDAD1P1"
"28496","RP5-994D16.9"
"28497","RPS15AP9"
"28498","CXorf28"
"28499","CYP2C59P"
"28500","RP11-445N18.3"
"28501","AP006222.2"
"28502","RP11-617O8.1"
"28503","TRAPPC2P10"
"28504","TUBB4AP1"
"28505","RP11-402N8.1"
"28506","RP11-176D17.3"
"28507","AC018865.11"
"28508","LIN28AP2"
"28509","OST4"
"28510","CSTP1"
"28511","RP3-342P20.2"
"28512","RP1-290I10.3"
"28513","AC130464.1"
"28514","U51244.2"
"28515","RP5-859D4.3"
"28516","RP11-106M7.1"
"28517","RP11-567J24.4"
"28518","AC017099.3"
"28519","RP13-225O21.2"
"28520","AC092168.4"
"28521","RPL21P50"
"28522","RAB11FIP1P1"
"28523","LINC01013"
"28524","AC106875.1"
"28525","TMSB10P1"
"28526","RPL15P18"
"28527","EEF1A1P11"
"28528","RP11-347D21.2"
"28529","RP4-586O15.1"
"28530","AC011897.2"
"28531","RP11-98I9.4"
"28532","DAP3P2"
"28533","AC006460.2"
"28534","RP11-339B21.8"
"28535","RP11-281A20.2"
"28536","AC023271.1"
"28537","CT47A7"
"28538","SURF6P1"
"28539","RP11-298C3.2"
"28540","AC099552.3"
"28541","RP11-236F9.2"
"28542","RP4-763G1.1"
"28543","RP5-1087E8.2"
"28544","RP3-510D11.1"
"28545","RP11-179B15.5"
"28546","AC068057.1"
"28547","RP11-567B20.1"
"28548","RP1-241P17.4"
"28549","RP11-95H8.5"
"28550","RP11-392O17.1"
"28551","AL353608.1"
"28552","AC009411.1"
"28553","RP11-526K17.2"
"28554","IMMP2L-IT1"
"28555","AC093159.1"
"28556","GS1-519E5.1"
"28557","KIAA1984-AS1"
"28558","CTA-313A17.3"
"28559","OR7E26P"
"28560","ITPKB-AS1"
"28561","U1"
"28562","RP11-483M24.2"
"28563","SNRPGP9"
"28564","RP11-391J2.3"
"28565","AC004837.5"
"28566","HSPA8P17"
"28567","RP3-340B19.3"
"28568","RP11-550P17.5"
"28569","RP11-114M1.1"
"28570","AL133247.2"
"28571","LINC01005"
"28572","RP11-170M17.1"
"28573","VN1R4"
"28574","AC006461.2"
"28575","AC073133.2"
"28576","NUTM2E"
"28577","HSFY7P"
"28578","LL0YNC03-29C1.1"
"28579","RP11-279N8.1"
"28580","AC010731.2"
"28581","TUBB1P2"
"28582","AC073143.1"
"28583","AC005042.5"
"28584","RP1-41P2.7"
"28585","SPCS2P4"
"28586","AC007381.3"
"28587","AP000459.4"
"28588","CFTRP1"
"28589","C1orf233"
"28590","PAICSP2"
"28591","AC013436.6"
"28592","MTND4P1"
"28593","MACC1-AS1"
"28594","RP6-11O7.2"
"28595","POLR2CP"
"28596","RPL39P"
"28597","RP5-872K7.7"
"28598","RP11-574F21.2"
"28599","CLDN25"
"28600","GS1-590J15.1"
"28601","HNF4GP1"
"28602","HK2P1"
"28603","AC144450.1"
"28604","RP13-476E20.1"
"28605","AC093166.3"
"28606","RP11-66N11.7"
"28607","RP11-157L3.2"
"28608","AC012462.3"
"28609","RP3-434P1.6"
"28610","RP1-302D9.1"
"28611","ZNF883"
"28612","RP3-399L15.3"
"28613","RP11-1B20.1"
"28614","RP11-495P10.9"
"28615","GS1-278J22.2"
"28616","AC092295.4"
"28617","HOTAIR"
"28618","RP4-534N18.2"
"28619","RP5-1051H14.2"
"28620","FCF1P2"
"28621","AC005152.3"
"28622","AC079779.4"
"28623","PHKG1P2"
"28624","RPL31P13"
"28625","RP11-568A7.2"
"28626","AC005682.5"
"28627","AC008940.1"
"28628","RP11-556E13.1"
"28629","HNRNPCP7"
"28630","AC096558.1"
"28631","MYO5BP3"
"28632","RP11-170J3.2"
"28633","RP11-791O21.5"
"28634","RP1-23K20.2"
"28635","VN1R35P"
"28636","AC090587.5"
"28637","PSMD10P1"
"28638","RP11-416K24.1"
"28639","RP11-20O24.1"
"28640","KRT18P1"
"28641","RP11-129O7.2"
"28642","TRGV5P"
"28643","LINC00448"
"28644","NANOGP2"
"28645","PROB1"
"28646","CTB-147C22.3"
"28647","AC006482.1"
"28648","TTC3-AS1"
"28649","RP4-676J13.2"
"28650","AC004692.4"
"28651","AC008072.1"
"28652","RP11-439L8.3"
"28653","RP11-31E13.2"
"28654","RP11-336A10.7"
"28655","RP11-492I21.1"
"28656","RP3-419C19.3"
"28657","COL11A2P1"
"28658","RP3-335N17.2"
"28659","RP5-826L7.1"
"28660","MTND4P18"
"28661","CES1P1"
"28662","ARL17B"
"28663","RP5-968D22.1"
"28664","RP11-155G14.1"
"28665","TNKS2-AS1"
"28666","RP11-671E7.1"
"28667","RP5-1160K1.6"
"28668","RP11-138M12.1"
"28669","LINC00659"
"28670","RP11-787B4.2"
"28671","AL109763.1"
"28672","AP001065.15"
"28673","AC004006.2"
"28674","RP11-284G10.1"
"28675","DHFR"
"28676","AF013593.1"
"28677","RP11-145H9.3"
"28678","RP5-1119A7.14"
"28679","AC016909.2"
"28680","SRGAP3-AS2"
"28681","MTND2P12"
"28682","SAPCD1"
"28683","RP11-316K19.3"
"28684","RP11-211A18.2"
"28685","RP11-95L3.2"
"28686","AC015815.8"
"28687","RP11-335E6.3"
"28688","GS1-18A18.2"
"28689","AC008781.7"
"28690","RP11-218I7.2"
"28691","AC136896.1"
"28692","RP11-309I15.1"
"28693","RP5-884M6.1"
"28694","RPS3AP30"
"28695","CTSLP5"
"28696","RP13-39P12.3"
"28697","RP11-242F24.1"
"28698","AC004022.8"
"28699","EIF4BP2"
"28700","RP11-534L6.3"
"28701","PABPC1P8"
"28702","AB019438.66"
"28703","FAF2P1"
"28704","AC010095.5"
"28705","ZNF885P"
"28706","RPL7L1P8"
"28707","KRT8P18"
"28708","AC003101.1"
"28709","ABCF2P2"
"28710","AC007327.6"
"28711","RP11-552J9.1"
"28712","RP1-309H15.2"
"28713","WEE2-AS1"
"28714","RP11-319C21.1"
"28715","RP11-282C5.1"
"28716","RP11-129J12.1"
"28717","Z69666.2"
"28718","RP1-50A13.1"
"28719","RP11-336N8.3"
"28720","MRPL45P2"
"28721","RP11-147I11.1"
"28722","LINC00954"
"28723","LINC00266-4P"
"28724","NLGN4Y-AS1"
"28725","HCG22"
"28726","AC098784.1"
"28727","THRB-AS1"
"28728","RP11-354K1.2"
"28729","RP1-223B1.1"
"28730","RP11-206L10.11"
"28731","FAM207BP"
"28732","AP000473.5"
"28733","AC113607.2"
"28734","RP11-253D19.1"
"28735","RP11-110G21.1"
"28736","AC073641.2"
"28737","AC073072.6"
"28738","RP11-211G3.3"
"28739","AC092628.3"
"28740","MRPS18CP6"
"28741","HMGB3P4"
"28742","RP4-705D16.3"
"28743","PABPC1P11"
"28744","RP11-157P1.5"
"28745","RP11-119H12.5"
"28746","MARK2P13"
"28747","AK3P5"
"28748","BACH1-IT2"
"28749","RP11-567G24.1"
"28750","RP1-305B16.3"
"28751","RPSAP1"
"28752","RP11-293F5.8"
"28753","MIR4500HG"
"28754","LAMTOR3P1"
"28755","RP11-344P13.4"
"28756","RP11-234P3.2"
"28757","RP11-162G10.1"
"28758","AC005077.5"
"28759","RP4-781K5.2"
"28760","RP5-1014O16.9"
"28761","RP11-249L21.4"
"28762","AC012123.1"
"28763","CT45A4"
"28764","CBX3P6"
"28765","RP4-784A16.2"
"28766","RP3-400N23.6"
"28767","PCDH9-AS2"
"28768","RP11-112J3.15"
"28769","RP11-467I20.3"
"28770","ATP5G2P4"
"28771","AC105402.2"
"28772","CDY12P"
"28773","RP11-1217F2.10"
"28774","RP11-57H12.5"
"28775","NEGR1-IT1"
"28776","RP3-433G13.1"
"28777","USP17L30"
"28778","AC104653.1"
"28779","RP11-95K23.5"
"28780","RP11-565H13.3"
"28781","RPL23AP12"
"28782","RP11-91I20.3"
"28783","RP11-404F10.2"
"28784","RP11-463P17.3"
"28785","MYLKP1"
"28786","COX4I1P2"
"28787","MEP1AP1"
"28788","AC096664.2"
"28789","AC012307.2"
"28790","AC090954.5"
"28791","AC010745.2"
"28792","RP11-473E2.4"
"28793","AC007551.3"
"28794","RP11-439E19.6"
"28795","CICP9"
"28796","AC104634.2"
"28797","RP11-290D2.3"
"28798","EEF1DP1"
"28799","RP4-764O22.2"
"28800","UBAC2-AS1"
"28801","TTTY21"
"28802","CTD-2021A8.2"
"28803","AC012365.3"
"28804","HMGN2P36"
"28805","ST6GALNAC2P1"
"28806","RASA4CP"
"28807","RP13-216E22.4"
"28808","AC008281.1"
"28809","OR1H1P"
"28810","OR7E128P"
"28811","RP11-544M22.8"
"28812","GS1-122H1.2"
"28813","AC097381.1"
"28814","AL162415.1"
"28815","RP13-210D15.1"
"28816","AP000355.2"
"28817","AC016722.4"
"28818","TSPY3"
"28819","AC002069.5"
"28820","RP11-159C21.4"
"28821","MTCO1P3"
"28822","RP11-268G12.1"
"28823","RP11-189G24.2"
"28824","AC005539.2"
"28825","SNRPD2P1"
"28826","AKT3-IT1"
"28827","RP11-348A7.1"
"28828","UBE3AP2"
"28829","RP5-1053E7.2"
"28830","AC004485.3"
"28831","CLUHP2"
"28832","SLC25A6P5"
"28833","UGT1A12P"
"28834","AC023137.2"
"28835","RP11-336A10.4"
"28836","RP11-567G11.1"
"28837","AC006026.12"
"28838","RP11-452J6.2"
"28839","AC144521.1"
"28840","RP11-23J9.3"
"28841","PIGPP3"
"28842","RP5-1121H13.3"
"28843","OR2A9P"
"28844","AP000282.3"
"28845","HCG23"
"28846","OR7E93P"
"28847","RP11-1007I13.2"
"28848","HOMER2P1"
"28849","AC096554.1"
"28850","UBTFL6"
"28851","RP11-286B14.1"
"28852","RP1-86D1.2"
"28853","AC009955.8"
"28854","AC006483.5"
"28855","SUMO2P8"
"28856","CTD-2501B8.5"
"28857","RP11-702L6.4"
"28858","RP11-364L4.1"
"28859","RP11-107G24.3"
"28860","AC025627.7"
"28861","RP11-101E19.8"
"28862","TRDD3"
"28863","RP13-228J13.8"
"28864","RP4-677H15.4"
"28865","AC133528.2"
"28866","RP11-318K12.1"
"28867","RPL5P32"
"28868","MTND1P9"
"28869","RP1-186E20.1"
"28870","RP11-697E2.7"
"28871","AC068490.1"
"28872","SEPT7P8"
"28873","ACTBP14"
"28874","RP11-666A1.4"
"28875","RP5-881L22.4"
"28876","EXOSC3P1"
"28877","TMPRSS11GP"
"28878","RP5-979D14.1"
"28879","LINC01038"
"28880","GS1-542M4.4"
"28881","AC083939.1"
"28882","RPL30P13"
"28883","RP11-265D19.6"
"28884","RP11-224O19.4"
"28885","RP11-439L18.3"
"28886","RP11-313P13.3"
"28887","RP11-88I18.3"
"28888","AKR7A2P1"
"28889","NBPF18P"
"28890","RP11-553N16.1"
"28891","AC067945.3"
"28892","AP001595.1"
"28893","HSFY1P1"
"28894","KRT223P"
"28895","RP11-408A13.1"
"28896","RP11-402P6.6"
"28897","RP11-666G4.1"
"28898","RP11-91A18.1"
"28899","SPRR2C"
"28900","RP1-20N2.6"
"28901","RP11-272G22.3"
"28902","RP1-232N11.2"
"28903","AC091729.9"
"28904","RP11-266K22.2"
"28905","HMGN1P2"
"28906","AF127577.10"
"28907","DUTP1"
"28908","RP5-952N6.1"
"28909","RP11-386I23.1"
"28910","AC074338.4"
"28911","AC034110.1"
"28912","AC020571.3"
"28913","RP11-106A1.3"
"28914","RP11-20P5.2"
"28915","TRBV23OR9-2"
"28916","RP11-746P2.5"
"28917","RP11-80I15.4"
"28918","AC096649.3"
"28919","RP11-91I11.1"
"28920","TMPOP1"
"28921","HMGN2P24"
"28922","CR848007.5"
"28923","RP11-291J9.2"
"28924","RP11-432J24.6"
"28925","OR5AW1P"
"28926","PSMA6P2"
"28927","LINC00226"
"28928","C21orf54"
"28929","RP11-32P22.1"
"28930","MTND1P10"
"28931","ANKRD20A8P"
"28932","HSPA8P8"
"28933","IGHV3-47"
"28934","OR51AB1P"
"28935","CALM2P2"
"28936","TCEB1P20"
"28937","RP11-360P21.2"
"28938","YY1P2"
"28939","RP11-264C15.2"
"28940","RP11-4M23.2"
"28941","ABHD17AP4"
"28942","AC005550.4"
"28943","RP11-439K3.1"
"28944","AC006355.3"
"28945","MED4-AS1"
"28946","RP11-690C23.3"
"28947","RP11-417B4.3"
"28948","RP11-20J15.3"
"28949","RPL41"
"28950","AC068491.2"
"28951","CTB-63M22.1"
"28952","RP11-396D18.1"
"28953","AGBL5-IT1"
"28954","VIM-AS1"
"28955","AC007038.7"
"28956","ACTG1P2"
"28957","AC016710.1"
"28958","EIF4A1P10"
"28959","RPS7P4"
"28960","RP11-101P17.11"
"28961","CDY6P"
"28962","CCDC26"
"28963","HCG4P8"
"28964","AC009480.4"
"28965","ACTBP1"
"28966","SNX18P5"
"28967","SMPD4P2"
"28968","CRYGEP"
"28969","RP11-348F1.3"
"28970","ANKRD10-IT1"
"28971","EPHA1-AS1"
"28972","KCNQ5-AS1"
"28973","RP11-528A4.2"
"28974","RP11-250H24.2"
"28975","TSPY23P"
"28976","AC009229.6"
"28977","TCP1P1"
"28978","RP11-84D1.1"
"28979","NAP1L1P2"
"28980","TRAC"
"28981","GDI2P1"
"28982","RP11-73M7.1"
"28983","RPL19P20"
"28984","RP11-247I13.6"
"28985","AC073065.3"
"28986","AC108059.4"
"28987","LINC00382"
"28988","AC008154.5"
"28989","AC069513.4"
"28990","GS1-124K5.11"
"28991","MRPS16P1"
"28992","PGA4"
"28993","RP11-255J3.3"
"28994","ADAM1A"
"28995","RP4-553F4.2"
"28996","RP11-390B4.3"
"28997","RP11-168O16.1"
"28998","AC004870.3"
"28999","AC009495.4"
"29000","RP11-775D22.2"
"29001","RP11-227H15.7"
"29002","RP11-12A20.4"
"29003","TRBV7-8"
"29004","RP5-827O9.1"
"29005","AC103564.7"
"29006","PTGES3P3"
"29007","LINC00200"
"29008","RP11-397O4.1"
"29009","SERPINH1P1"
"29010","RBMY2NP"
"29011","AC073987.1"
"29012","RP11-363L24.2"
"29013","RP11-561C5.4"
"29014","RP1-118J21.24"
"29015","LINC00242"
"29016","AC034193.7"
"29017","RP11-47A17.2"
"29018","HNRNPA1P66"
"29019","KRT18P4"
"29020","AC105398.3"
"29021","RP11-5P4.3"
"29022","BTF3L4P4"
"29023","RP11-38L15.2"
"29024","LINC00582"
"29025","AC022201.4"
"29026","MT1P3"
"29027","FEM1AP1"
"29028","KRT18P53"
"29029","AC011891.5"
"29030","RBMY1KP"
"29031","RP11-8L18.3"
"29032","TTTY10"
"29033","HMGN1P37"
"29034","PPP1R12BP1"
"29035","RP11-223J15.2"
"29036","LINC00710"
"29037","PNPT1P1"
"29038","RP5-1111A8.3"
"29039","AC098973.1"
"29040","RP11-542K23.7"
"29041","RP11-521J24.1"
"29042","RP11-492M19.3"
"29043","WBP2P1"
"29044","LINC00446"
"29045","USP9YP31"
"29046","HNRNPA1P8"
"29047","OR8C1P"
"29048","RP11-407H12.8"
"29049","ST13P13"
"29050","RP11-229P13.22"
"29051","RP11-552D8.1"
"29052","LRRC37A12P"
"29053","RP11-227H15.4"
"29054","RP4-726N1.2"
"29055","AC004691.5"
"29056","POM121L8P"
"29057","AC072062.1"
"29058","PES1P2"
"29059","RP11-298A8.2"
"29060","AC091493.2"
"29061","RP11-498J9.2"
"29062","RP11-104G3.2"
"29063","XXbac-BPG13B8.10"
"29064","LL22NC03-121E8.3"
"29065","REV3L-IT1"
"29066","RP11-483F11.7"
"29067","RP11-374C13.1"
"29068","GPR53P"
"29069","RP1-40E16.2"
"29070","RP5-1125M8.2"
"29071","LA16c-4G1.4"
"29072","FABP5P4"
"29073","RP11-1E11.2"
"29074","AP000431.2"
"29075","RP4-580N22.2"
"29076","RFPL4AL1"
"29077","RP5-1044H5.1"
"29078","RP11-540H22.2"
"29079","TUBB8P1"
"29080","RP4-583P15.10"
"29081","RP5-905H7.8"
"29082","TAF9P2"
"29083","PPIAP25"
"29084","RP11-431K24.2"
"29085","AP001464.4"
"29086","LINC00459"
"29087","AC010084.1"
"29088","RP11-452B18.2"
"29089","RPP40P1"
"29090","RP11-475I24.8"
"29091","RP11-470P21.2"
"29092","RP3-425P12.5"
"29093","ORM1"
"29094","MCHR2-AS1"
"29095","HMGB1P45"
"29096","KRT8P12"
"29097","AC008269.2"
"29098","RP5-937E21.1"
"29099","RP11-175B12.2"
"29100","RP5-1091N2.3"
"29101","ACAP2-IT1"
"29102","AC069154.4"
"29103","RP11-135A24.2"
"29104","AC006947.1"
"29105","GK-IT1"
"29106","PGBD4P8"
"29107","AC046143.3"
"29108","RP1-241P17.1"
"29109","AP000568.2"
"29110","AC079305.8"
"29111","RP11-92C4.4"
"29112","RP11-193I22.2"
"29113","CDY22P"
"29114","RP5-857K21.7"
"29115","RP11-332M4.1"
"29116","RP11-504E21.1"
"29117","HYI-AS1"
"29118","ACTG1P9"
"29119","KRTAP9-11P"
"29120","AC007563.3"
"29121","LRRC3-AS1"
"29122","RP11-235D19.3"
"29123","DPY19L1P1"
"29124","PIN1P1"
"29125","PPP1R2P5"
"29126","UBTFL7"
"29127","RP4-639J15.2"
"29128","HMGN2P19"
"29129","AC090587.4"
"29130","RP13-225O21.5"
"29131","AC092635.1"
"29132","SZT2-AS1"
"29133","LINC00452"
"29134","USP24P1"
"29135","CICP3"
"29136","AC006041.1"
"29137","AC147651.5"
"29138","BX322557.13"
"29139","HMGB1P16"
"29140","AC010975.1"
"29141","OR8B9P"
"29142","AC103801.2"
"29143","RP11-442N24"
"29144","CTD-2022H16.1"
"29145","MICD"
"29146","HLA-DRB6"
"29147","RP3-395M20.3"
"29148","AC013401.1"
"29149","RP4-620E11.5"
"29150","RP11-378J18.6"
"29151","RP11-3L21.2"
"29152","RP1-290I10.7"
"29153","AL162151.4"
"29154","RP4-718N17.2"
"29155","LINC00858"
"29156","AC092580.1"
"29157","OFD1P4Y"
"29158","RP11-12M5.3"
"29159","RP11-494O16.3"
"29160","AC018638.1"
"29161","KCNQ1-AS1"
"29162","SFTA3"
"29163","USP9YP8"
"29164","NPM1P25"
"29165","RP11-35J23.1"
"29166","RALGAPA1P"
"29167","RP11-782C8.7"
"29168","AC133141.1"
"29169","RP11-262H14.5"
"29170","RPL27AP8"
"29171","AC007349.4"
"29172","AJ006998.2"
"29173","ANKRD26P4"
"29174","RP1-92O14.6"
"29175","RP11-329B9.1"
"29176","AC017048.1"
"29177","PIP5K1P2"
"29178","AC073850.6"
"29179","LINC00366"
"29180","RP5-1033K19.2"
"29181","THEMIS3P"
"29182","LINC00433"
"29183","RP11-184I16.4"
"29184","RP11-490K7.4"
"29185","AC005162.4"
"29186","SPINK8"
"29187","RP11-202I11.2"
"29188","RPS10P18"
"29189","RLIMP1"
"29190","AC006227.1"
"29191","RP11-202D18.2"
"29192","AC023669.1"
"29193","AC127383.1"
"29194","LYST-AS1"
"29195","RP11-481A12.6"
"29196","ACTG1P11"
"29197","RP11-56I23.1"
"29198","AC097635.5"
"29199","RP11-95K23.7"
"29200","RP1-64K7.4"
"29201","RGS17P1"
"29202","PATL2"
"29203","FAM90A16P"
"29204","ROBO2P1"
"29205","CTD-2554C21.3"
"29206","LINC00362"
"29207","RP5-888M10.2"
"29208","KSR1P1"
"29209","RP4-552O12.1"
"29210","ALG13-AS1"
"29211","ATP5A1P5"
"29212","RP11-342D14.1"
"29213","AC004019.10"
"29214","AC012494.1"
"29215","RP11-173D14.3"
"29216","AC005189.6"
"29217","AC105053.3"
"29218","RPL17P1"
"29219","RP11-52J3.2"
"29220","AC092155.1"
"29221","RP4-682E18.1"
"29222","PHKG1P4"
"29223","RP11-421E17.4"
"29224","RP11-392E22.1"
"29225","AC068580.5"
"29226","EIF4EBP1P2"
"29227","FLT1P1"
"29228","UBE2V1P3"
"29229","RP11-58A11.2"
"29230","LINC00404"
"29231","MYCBP2-AS2"
"29232","RP11-347D21.4"
"29233","RP11-7G23.4"
"29234","AC053503.4"
"29235","KRT16P4"
"29236","RP5-1066H13.4"
"29237","RP11-62C3.8"
"29238","RP1-102G20.5"
"29239","AC105443.2"
"29240","AC003986.5"
"29241","HNRNPA1P53"
"29242","AC079776.1"
"29243","RP11-5P4.1"
"29244","RP11-119B16.2"
"29245","GAPDHP26"
"29246","SSU72P7"
"29247","RP11-90J7.2"
"29248","NKX1-2"
"29249","LINC00428"
"29250","UBE2DNL"
"29251","TSPY8"
"29252","AC012445.1"
"29253","GAPDHP17"
"29254","USP9YP17"
"29255","RPL21P24"
"29256","RP11-363G2.4"
"29257","LINC00379"
"29258","SACS-AS1"
"29259","RP1-153P14.3"
"29260","AC105761.1"
"29261","ZFYVE9P1"
"29262","RP11-245M24.1"
"29263","AC108056.1"
"29264","RP4-717I23.2"
"29265","AC010146.1"
"29266","RP11-481G8.2"
"29267","GAPDHP58"
"29268","PRAMEF26"
"29269","EIF4BP4"
"29270","LINC00358"
"29271","USP17L26"
"29272","RP11-423C15.3"
"29273","RP1-172N19.1"
"29274","RPL21P44"
"29275","RP11-434D2.6"
"29276","RP11-197P3.5"
"29277","RP11-479J7.2"
"29278","ACVR2B-AS1"
"29279","MSX2P1"
"29280","RP5-981O7.2"
"29281","SUCLA2P3"
"29282","RP11-167P23.4"
"29283","RP5-1097F14.1"
"29284","MYL8P"
"29285","PRDX3P1"
"29286","LINC00411"
"29287","RP11-524K14.1"
"29288","AL590762.10"
"29289","AC004014.3"
"29290","MTATP8P2"
"29291","RP11-492M23.2"
"29292","RP5-827L5.1"
"29293","RP5-1125N11.1"
"29294","GOLGA2P4"
